@relation segment

@attribute original numeric
@attribute Hue numeric
@attribute Saturation numeric
@attribute Brightness numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {cell,back,giemsa}

@data
159,154,35,172,233.666672,255,0,0,255,0,1,255,255,159,237,255,0,0,255,0,1,255,255,149.666672,255,255,170,0,255,0,1,255,255,8.666667,151.666672,186,255,255,255,255,21,0,255,255,8.333333,2.666667,194,36,227,254,255,200,116.666664,0,255,255,0,0,0,217.666672,3.666667,18,25.666666,165.666672,15.333333,10,0,255,15.666667,0,0,0,0,196.333328,221,178.333328,255,16,188.666672,back
112,137,195,163,255,255,202,85,255,0,0.666667,255,255,109.666664,255,255,255,85,255,0,0.666667,255,255,112.333336,128.333328,255,255,85,255,0,0.666667,255,255,12,146.333328,109,255,255,255,255,0,0.666667,255,255,5,0,194,34,220.333328,251.333328,255,208.666672,97,1,255,255,0,0,0,217.333328,2.333333,18.666666,25.666666,165.333328,16.333334,9.333333,0,255,23.666666,0,0,0,0,195,214.666672,174,255,14.333333,196.666672,back
43.333332,136,158,58,255,255,255,255,255,170,0.666667,255,255,54.333332,255,255,255,255,255,170,0.666667,255,255,108.333336,255,255,255,255,255,170,0.666667,255,255,0,159.333328,162.333328,255,255,255,255,0,1,255,255,0,0,197.333328,40.666668,178.666672,232.666672,255,192.666672,48.333332,1,255,255,0,0,0,217.333328,1.333333,18,24.666666,148.333328,17.333334,8,0,255,41.666668,0,0,0,0,200.333328,220,182.333328,255,13,199,back
255,0,0,255,255,255,0,0,255,0,0,255,255,249.333328,255,255,0,0,255,0,0,255,255,228,255,255,0,0,255,0,0,255,255,21.666666,213.333328,169,255,0,0,255,0,1,255,255,36.333332,14.666667,207.333328,40.333332,121.666664,46,0,145.333328,0,1,255,255,42,20.333334,5.666667,217.333328,2.333333,16.333334,20.666666,82.333336,17.666666,2.666667,0.666667,255,112,32.333332,10.333333,0,0,218.333328,244.666672,189,255,19.333334,218,back
255,0,0,255,26.333334,255,0,255,0,0,1.333333,255,255,255,31.333334,255,0,255,0,0,1.333333,255,255,251,87.333336,255,0,255,49.333332,0,2,255,255,4,229.333328,84.666664,255,0,0,190.666672,0,1.666667,255,255,25.666666,21.333334,212,28,135.333328,0,0,124.333336,0,1.333333,255,255,43,38.666668,17.333334,217.666672,2.666667,15.666667,18.666666,45.666668,17.666666,0,0.666667,255,155.666672,37.333332,33,12,0,219.666672,240.666672,188,255,18,226.333328,back
236.333328,238,35,255,255,255,170,0,255,0,0,255,255,234,255,255,170,0,255,0,0,255,255,226,219.666672,255,84.666664,0,255,0,0.666667,255,255,8,224.333328,53.666668,255,0,0,204.333328,0,1,255,255,9.666667,2.666667,216,20,107.666664,0,0,86.666664,0,1,255,255,18.333334,10.333333,8.666667,218,4,12.666667,13.333333,8.333333,15.333333,0,0.666667,255,151.666672,16,8.333333,6.333333,0,216.333328,238,194.333328,255,14.333333,217.333328,back
232,253,35,255,255,255,127.333336,0,255,0,0,255,255,230.333328,255,255,135,0,255,0,0,255,255,223.333328,204,255,106.333336,0,255,0,0,255,255,7,221,55,228.666672,0,0,240,0,0,255,255,9.333333,2.666667,216.666672,17.333334,88.666664,0,0,77.666664,0,0,255,255,13.666667,7,4.666667,218.333328,3.666667,12.333333,11,7,15,0,0.666667,255,173.666672,12,5,2.666667,0,217.333328,243.666672,194.333328,255,15.666667,214.333328,back
248.666672,243,11,255,172,255,0,0,255,0,0,255,255,245.666672,162.666672,255,0,0,255,0,0,255,255,228.333328,103.333336,255,0,0,255,0,0,255,255,17.333334,216,48,255,12.666667,0,255,0,0,255,255,29.333334,12,216,21.333334,65,9.666667,0,78,0,0,255,255,29.333334,12.333333,1,218.666672,3.333333,11.666667,9.666667,7,14,0,0.666667,255,182.333328,27,9.666667,0,0,216.666672,238.666672,191.666672,255,15.333333,214.666672,back
220.666672,176,7,225,122,255,32.666668,0,255,0,0,255,255,220.333328,109.666664,255,31.666666,0,255,0,0,255,255,218.666672,66,255,22.666666,0,255,0,0,255,255,2,215.333328,52,250,79.666664,0,255,0,0,255,255,6,4,218.666672,28,35.666668,14,0,52.333332,0,0,255,255,4.333333,2,0.333333,219.333328,3.666667,8.666667,5,3.333333,10.333333,0,1.333333,255,140.666672,3.333333,1.333333,0,0.333333,217.666672,235,198,255,11.666667,218.666672,back
214.666672,55,11,219,195,255,0,0,255,0,0,255,255,215,188.333328,255,0,0,255,0,0,255,255,214.333328,137,255,0,0,255,0,0,255,255,1,209.333328,71.333336,255,122.333336,0,255,0,0,255,255,5.666667,5,215,26,57,46.333332,0,83,0,0,255,255,4,3.333333,0,219,3,11,8.333333,7,13,0,0.666667,255,179,2,1.333333,0,0,214,234,191.666672,255,13.666667,214.333328,back
211.333328,118,16,217,254,255,0,170,200.333328,0,0.333333,255,255,211,252,255,0,170,222,0,0.333333,255,255,209,230.333328,255,20.666666,0,249.666672,0,0,255,255,3.666667,203.666672,103.333336,239,185,0,255,0,0,255,255,9,5.666667,212.333328,22.333334,76.333336,73.333336,0,102.666664,0,0,255,255,4,1.666667,0,219,2.666667,13,10.333333,10.666667,15.333333,0,1,255,205.333328,1,0,0,0,212.333328,227.666672,194.333328,255,10.666667,213.666672,back
255,0,0,255,110.666664,255,0,0,255,0,0,255,255,253.666672,126.666664,255,0,0,255,0,0,255,255,241.333328,197.666672,255,0,0,255,0,0,255,255,12.666667,215.333328,194,255,0,0,255,0,0,255,255,38.333332,25.666666,202,90,154,8.666667,0,180,0,0,255,255,51.666668,39,13.333333,208.666672,10.666667,22.666666,24,33,28,0,0,255,255,45.333332,32.333332,6.333333,0,212.333328,240.666672,165.666672,255,29.666666,227.666672,back
255,0,0,255,234.333328,255,0,0,255,0,0,255,255,250.666672,239,255,0,0,255,0,0,255,255,226.666672,255,255,0,0,255,0,0,255,255,24,201,240.666672,255,0,0,255,0,0,255,255,49,25.333334,197,92.333336,182.333328,66.666664,0,216.666672,0,0,255,255,53.666668,29.666666,4.333333,208.333328,10,26,27.666666,57.333332,30.666666,0,0,255,255,42.333332,18.333334,0,0,211,240.666672,143,255,33.666668,224.333328,back
237.333328,240,12,244,65.666664,226.666672,0,85,170,0,0.333333,255,255,237.333328,59,224.666672,0,85,170,0,0.333333,255,255,236.333328,38,210,0,0,166.666672,0,0.333333,255,255,1.333333,232.333328,26.333334,141,0,85,76,0,1,255,255,5,4,224.666672,28.666666,117,0,85,31.333334,0,1,255,255,12.333333,11.666667,7.666667,215.333328,12.333333,13,0,0,12.333333,0,1,172,255,22.666666,21.333334,17.333334,9.333333,221,236.666672,187.666672,255,18,229,back
243.666672,212,34,255,40.666668,255,74.666664,170,85,0,0,255,255,243,36.333332,252,66.666664,170,85,0,0,255,255,240,18.666666,209.666672,18,170,50.333332,0,0,255,255,3.666667,235.666672,8.333333,108.666664,0,170,7,0,0.666667,255,255,8.333333,4.666667,229.666672,9.666667,67,0,255,0,0,1,255,255,13.666667,11,6,218.333328,11,10.333333,0,32.333332,0,0,1,255,52.666668,24.666666,22,17,11.333333,226,233.666672,201.333328,255,9.666667,230,back
227.666672,8,20,239,30.333334,201.333328,85,0,152.333328,0,0,255,255,228,28.666666,197.333328,85,0,152.333328,0,0,255,255,227.666672,20.666666,146,95.666664,0,152.666672,0,0,255,255,1,228,8,53,54,85,68.333336,4.666667,0,255,255,1.666667,0.666667,229.666672,3.333333,18.666666,0,0,10.666667,0,0,255,255,1,0.333333,0,222.666672,6,15.333333,0,51.666668,0,0,0,255,134,5.333333,5,5.666667,6.666667,229.333328,232,220.666672,255,3.333333,230.333328,back
227.666672,248,21,240,33.333332,138,128.666672,0,160,0,1,255,255,227.666672,31,132.333328,113.333336,0,154,0,0.666667,255,255,228.666672,18.333334,84.666664,40,0,117.333336,0,0.666667,255,255,0,229.666672,9.666667,36.333332,8.333333,0,36.666668,0,0.333333,255,255,0,0,229,3.333333,22.666666,0,0,13,0,0,255,255,0,0.333333,0.666667,224.333328,6,13.666667,0,1,3.333333,0,0,255,198.333328,3.666667,5,5.333333,5,229,233,217.666672,255,4.333333,229.666672,back
236,225,16,243,46.666668,182.333328,0,170,25,0,0.333333,255,255,235.666672,44,173,0,170,22.666666,0,0.333333,255,255,233.333328,28,105,9.333333,214.333328,18,1,0.333333,255,246.666672,2.666667,231,10.666667,33,0,52.666668,11.333333,0,0.333333,255,255,4.333333,1.666667,230,2,14.333333,0,49,1,0,0,255,125.666664,5.666667,3.333333,1.333333,225.666672,4,11.666667,0,6.333333,2,0,0,255,142.333328,9.666667,7,5.333333,4,230,233,226,255,1.666667,230.333328,back
229.666672,4,19,241,32.666668,141,93.666664,170,108,39.333332,0.333333,255,255,230,30.333334,134.333328,93,170,99,32,0.666667,255,255,231,20,85.666664,36.333332,85,64.333336,0,0.666667,255,255,0.333333,231.333328,7.666667,41.666668,0,85,19.333334,0,0.666667,255,255,0.666667,0.666667,230,1.333333,12.666667,0,37.333332,0,0,0,255,96.666664,1.333333,1.666667,1.666667,226.666672,4,9.666667,0,18.333334,0.333333,0,0,255,59.666668,3.666667,4.333333,4.666667,3,229.666672,231.666672,224,255,2.333333,230,back
230,239,25,243,25.333334,152.333328,53.333332,85,131,0,0.333333,255,255,230,24,145.333328,56,85,128.333328,0,0.333333,255,255,229.666672,18.333334,102.666664,62.666668,85,89,0,0.333333,255,255,0.333333,229.666672,10.666667,26.333334,23.666666,157,23,1.333333,0.333333,255,248.666672,0.666667,0.333333,229.666672,1.333333,9,0,0,4.333333,0,0,255,132,1,0.666667,0.333333,227.666672,3,8.666667,0,22,0,0,0,255,32.666668,2.666667,2.333333,2.333333,2,229.333328,231.666672,221.666672,255,3,230,back
224,240,19,234,38,218,226.666672,103.666664,228,0,0,255,255,224,36,214,222.666672,85,223.666672,0,0,255,255,226,24.666666,150,157.666672,85,195,0,0,255,255,0,228.333328,10,57.666668,57,93.666664,73.666664,0,0,255,255,0,0,230,1.666667,8.333333,2.333333,0,10.333333,0,0,255,177,0,0,0,228.333328,2,7,0,19.333334,0,0,0,255,15.666667,0,0,0,1,229.666672,232.666672,225,255,2.333333,229.666672,back
234,216,11,238,55,192.333328,34,170,67.333336,4.333333,0.333333,255,255,233.666672,52.333332,186.333328,32,170,64.666664,1.333333,0.333333,255,255,232,34.333332,143.666672,20.666666,170,47.666668,0,0.333333,255,255,2,230.333328,14.333333,34.666668,6.666667,0,25,0,0.333333,255,255,4,2,230,2.666667,6,0.666667,0,7,0,0,139,98.666664,4.666667,2.333333,0.333333,228.666672,1.666667,6.666667,0,16.333334,0,0,0,255,15.333333,5.333333,3.333333,1.666667,1,230.333328,232.666672,227.666672,255,1.666667,230.333328,back
231,242,24,244,33.666668,150.666672,70,85,154.333328,0,0.333333,255,255,231.333328,31.666666,135.333328,57,85,134,0,0.333333,255,255,232.333328,20,60,0,44.666668,32.666668,0,0.666667,255,255,0,232,4.333333,45,0,186,3.333333,0,1.333333,255,224,0.333333,0.333333,230.666672,2,8,0,10.666667,0,0,0.333333,255,49,1,2,1.666667,229,1,6,0,13.333333,0,0,0,240.666672,14.333333,2.333333,3.333333,3.333333,1.666667,230.333328,232,228.333328,255,1.333333,230.333328,back
230.333328,249,25,246,19,144,85,170,132.333328,0,0.333333,255,255,230.666672,17.333334,140.666672,85,170,130.333328,0,0.333333,255,255,231,9,86.333336,59,170,91.666664,0,0.333333,255,255,0.333333,231.333328,4.666667,20.666666,4.333333,85,9.333333,0,0.666667,255,243,0.666667,0.333333,230.666672,1.333333,9.333333,0,17.666666,0.666667,0,1.666667,255,67.333336,1.333333,1,1,229.333328,0.666667,5.666667,0,11.666667,0,0,0,236.666672,14.333333,2.333333,2,2.333333,1.666667,230.333328,232,228.666672,255,1.333333,230,back
233,237,17,242,14,125.333336,8.666667,85,46.333332,0,0.333333,255,255,233,12.666667,114.333336,8,85,43,0,0.333333,255,255,231.666672,7,53.666668,3.333333,85,24.666666,0,0.333333,255,255,1,231.333328,4.333333,14,5.666667,2.666667,10,0,0.333333,189.666672,170.666672,1.666667,0.666667,230.666672,1.333333,9,0,15,2.333333,0,1,255,82.666664,2.333333,1.333333,0.333333,229.333328,0.333333,5.666667,0,11.333333,0,0,0,220.333328,13.666667,3.666667,2.666667,2,1.666667,230,232.333328,226.666672,255,1.333333,230.333328,back
231.666672,236,19,241,19.333334,122.333336,30,170,48,3.666667,0.333333,255,255,231.666672,18.333334,112.333336,28,170,46,3,0.333333,255,255,231,11,59.333332,15.666667,146.666672,35,0,0.333333,255,255,0.666667,230.666672,4.333333,21.333334,12,39,22,0,0.333333,255,255,1.333333,0.666667,230.666672,2,7.333333,0,5.666667,3.333333,0,0.666667,255,83,1,0.333333,0.333333,229.333328,1,5.666667,0,10.666667,0,0,0,230.333328,16.333334,2.333333,1.666667,1.333333,1.666667,230,232,227,255,1.666667,230.333328,back
232.333328,238,20,243,16.333334,95,0,85,34,0,0.333333,255,255,232.333328,15.333333,88.666664,0,85,33.666668,0,0.333333,255,255,231,10.333333,54,0,85,30,0,0.333333,255,255,1,230.666672,5.333333,25.333334,12,56.333332,21.333334,0,0,255,255,1.666667,0.333333,230.666672,2,7.666667,0,5.666667,4,0,1,171.666672,93,1.666667,0.666667,0.333333,229.333328,0.333333,5.333333,0,11.666667,0,0,0,198,12,3,1.666667,1.333333,1.333333,229.666672,232.333328,225.666672,255,2,230,back
229,246,21,241,17.666666,125.333336,64.666664,85,119,20,0,170,255,229,17,119.333336,63.333332,85,112.333336,20.333334,0,255,255,229.333328,10.333333,85.333336,50,85,76.666664,17.333334,0,255,255,0,230,4.333333,36.333332,20.333334,85,34.666668,3.666667,0.666667,255,255,0,0,230.333328,3,6.333333,0.333333,0,5.333333,0,1,151.333328,106.666664,0,0.333333,0,229,1,5.333333,0,11,0,0,0,206.333328,15.666667,1,1,1,1,229.666672,232.333328,226.333328,255,2,230.333328,back
228.333328,242,25,242,19.666666,151.666672,116.666664,85,166,0,0.333333,255,255,228.333328,19,144,108.666664,85,157,0,0.333333,255,255,229.333328,15,98.666664,63.333332,170,104,0,0.333333,255,255,0,230,8,30,15.333333,46.333332,31,0,0.333333,255,193.666672,0.333333,0.333333,229.666672,3,6.666667,1.666667,0,6,0,0.333333,174,105,0.666667,0.333333,0,229,1,5.666667,0,11.666667,0,0,0,180.333328,12,1,0.666667,0.666667,0.666667,229.333328,232,225.333328,255,2,230.333328,back
227.666672,246,25,242,24,179.666672,111,85,173.333328,34.666668,0.333333,255,255,228,23.333334,169.666672,110,85,164.666672,32,0.333333,255,255,228.666672,19,110,75.333336,85,113,15,0.333333,255,255,0.333333,229.666672,9.333333,29.333334,8.333333,0,33.666668,0,1,255,255,0.666667,0.333333,229.666672,3.333333,8,3.666667,1.333333,8.333333,0,1.333333,255,100.666664,0.666667,0,0,229,1,6,0,10.666667,0,0,0,194.333328,17,0.666667,0.333333,0.666667,0.666667,230,232.666672,225.666672,255,2.333333,230.333328,back
230,223,13,235,42.666668,145.333328,58,85,120,4.666667,0.333333,255,255,229.666672,40.666668,136.333328,55,85,109.333336,5.333333,0.333333,255,255,229.666672,28,89.333336,37,170,53.333332,6.333333,0.333333,255,255,0.666667,229,11.333333,52.333332,11.666667,0,32.333332,0,0.666667,255,255,1.666667,1,229.333328,3,13,9.666667,9,14.666667,0.333333,0,255,153.666672,2.333333,1.666667,0.666667,228.666672,1.333333,6.333333,0,10.333333,0,0,0,207.666672,23.333334,2.333333,1.666667,0.666667,0,229.666672,233,226.333328,255,2,229.666672,back
235.333328,243,22,248,54,246,11.333333,85,142.333328,0,0,255,255,235.333328,50.666668,247.666672,0.333333,85,144,0,0,255,255,234.666672,33.333332,237.333328,0,85,155.666672,0,0,255,255,1,232,23,178,0,0,114,0,0,255,255,3,2.333333,228,13,30.333334,0,255,0,0,0.333333,255,183.333328,7,6.333333,3.666667,225,5.666667,3.333333,0,1,1,0,1,172.333328,17.666666,10.333333,9.666667,7.666667,3.666667,226,238,208.333328,255,9,227.666672,back
228.333328,23,17,236,62.333332,201.333328,76.666664,85,203.333328,6.666667,0.333333,255,255,228.333328,62.666668,193,63.666668,85,192.666672,8.333333,1,255,255,228.666672,64.333336,195.666672,22.333334,0,193.333328,0,0,255,255,1,227.666672,45,181.666672,16.333334,0,188.333328,0,0,255,255,2.666667,1.666667,226.333328,16.333334,24,0,110,2,0,0,255,172,3.333333,2.666667,1.333333,224.333328,5.666667,4.666667,0.666667,0,4.333333,0,0.666667,87.666664,39,4.666667,4.333333,3.333333,2,224,235.666672,203,255,10.333333,226,back
221,251,23,235,136,255,0,0,255,0,1,255,255,221,134.333328,253.333328,13,0,255,0,0.666667,255,255,218.666672,116.666664,219.666672,156,0,241.666672,0,0.333333,255,255,2.333333,220.333328,58,200,172.333328,0,212,0,0,255,255,0.666667,0,224.333328,18.333334,15.333333,1.333333,21,12.666667,0,0,174,229.333328,0,0,0,224,5,6.333333,2.333333,0,7,0,0.666667,170,73,0.333333,0,0.333333,0.666667,221,227.333328,209.666672,255,6.666667,224,back
213,238,60,244,207,255,170,170,255,15,0.666667,255,255,211,200.666672,251,170,170,255,42,0.666667,255,255,204,146,237.666672,255,255,240.333328,134,0.666667,255,255,7,213.333328,53.666668,216.666672,212.666672,170,229.333328,26.666666,0,255,255,3.333333,0,221.666672,18.333334,25.333334,25.333334,50.333332,34,0,0,255,255,2.333333,0,0,223.333328,4.666667,8.333333,4.666667,0,9.666667,0,0,255,109.333336,2.333333,0,0,0,218.333328,226.666672,206.666672,255,7.333333,220,back
201.333328,236,60,230,247.333328,255,255,0,255,0,1,255,255,202.333328,239.666672,255,255,0,255,0,1,255,255,208.666672,186.333328,255,248.333328,85,255,0,2,255,255,0,218.333328,64.666664,171.333328,120,85,184.333328,7.333333,0,255,255,0,0,220.666672,9,65.333336,6.666667,0,72,0,0,255,255,0,0,1,222.333328,4.666667,10.666667,8.333333,0,13.333333,0,0,255,172,0,0,1,0,221.333328,236,197,255,14,227.666672,back
248.666672,250,10,255,37,255,0,85,207.666672,0,1,255,255,247.666672,33,255,0,85,202,0,1,255,255,240.333328,38.666668,255,0,85,150.666672,0,1,255,255,7.333333,228.333328,43,236.666672,0,170,31,0,0.666667,255,255,19.666666,12,220.333328,4.333333,85.333336,0,0,80.666664,0,0,255,255,27.333334,20,7.666667,222,4.666667,11.333333,10,0,14.333333,0,0,255,176.666672,26,18.333334,6.333333,0,221.333328,236.333328,194,255,15.333333,228.666672,back
236,221,10,240,84.666664,255,40.666668,0,222.333328,0,0.333333,255,255,236,77,255,28,0,215.333328,0,0.333333,255,255,235.666672,35.333332,213.333328,0,85,83,0,0.666667,255,255,0.666667,231.333328,12,255,0,213.333328,19.333334,0,0.666667,255,255,5,5,219.666672,13,100.666664,0,0,86.333336,0,0,255,255,16,16,11.333333,221,4.666667,11.333333,11.666667,1.333333,14.666667,0,0,255,155,14.666667,14.666667,9.666667,0,220,235.333328,192,255,16,228,back
231.666672,15,8,236,65.333336,255,76,0,255,0,0,255,255,232.333328,60,255,46.333332,0,255,0,0,255,255,234.666672,28,255,0,85,187.666672,0,0,255,255,0,229.666672,37.666668,255,0,85,119.333336,0,0,255,255,3,5,218,25.333334,99.333336,0,0,93.666664,0,0,255,255,14.666667,16.666666,11.666667,220.666672,4.666667,12.333333,14,19.333334,14.666667,0,0,255,121,11.666667,14,9,0,218.333328,236.666672,186.666672,255,18.333334,226.666672,back
248.333328,42,20,255,63,255,0,85,255,0,0,255,255,247,54,255,0,85,255,0,0,255,255,237.666672,75,255,0,0,255,0,0,255,255,9.333333,222.666672,90.666664,255,0,0,248.666672,0,0,255,255,23.666666,14.666667,214.333328,36.333332,83.666664,4.666667,0,102,0,0,255,255,32.333332,23,8.333333,220.333328,4.666667,13,16.333334,46.333332,14.333333,1.666667,0,255,82.333336,26.666666,17.333334,2.666667,0,216,235.666672,186.666672,255,17.666666,217.333328,back
255,0,0,255,255,255,0,0,255,0,0,255,255,249.666672,255,255,0,0,255,0,0,255,255,224.333328,244.666672,255,0,0,255,0,0,255,255,25.333334,211,137.333328,243,0,0,255,0,0,255,255,38,13,210.666672,43.666668,73.333336,53,0,109.333336,0,0,255,255,38.666668,13.333333,1,220,4.333333,13.666667,18.666666,74.333336,14,4.666667,0,255,46.666668,30,4.666667,0,0,211,229,191.333328,255,13,210.333328,back
170.666672,233,61,194,255,255,255,170,255,27.333334,0,255,255,173.333328,255,255,255,170,255,19,0,255,255,190,255,255,255,85,255,0,0,255,255,0,198.333328,155.333328,225,197.333328,0,247,0,0,255,255,0,0,206.666672,46,89.333336,110,255,116.666664,0.666667,0,255,255,0,0,0,219.333328,3.666667,14.333333,20,98,13,7,0,255,21,0,0,0,0,208,224,194.666672,255,10,208.333328,back
94.666664,187,91,117,209.666672,255,255,255,255,125,0.333333,255,255,104.333336,210,255,255,255,255,124,0.333333,255,255,150,214.333328,255,255,255,255,121.666664,0.333333,255,255,0,181.333328,146.666672,255,255,255,255,173,0.333333,255,255,0,0,202.333328,42.333332,130.666672,175,255,142,33,0,255,255,0,0,0,219,2.666667,16.333334,22.666666,122.666664,15,7.666667,0,255,31.333334,0,0,0,0,203.333328,214.333328,189.333328,255,8,204.333328,back
183.666672,169,108,255,255,255,85,85,255,0,0.666667,255,255,180.666672,255,255,85,85,255,0,0.666667,255,255,163.333328,225.666672,255,170,85,255,0,0.666667,255,255,19.333334,162.666672,66.333336,255,255,255,255,204.666672,1,255,255,26.333334,8,196,25.666666,200.666672,252.333328,255,170,111,0,255,255,16,0,0,218.666672,2,18,25.666666,160.333328,15.666667,10,0.333333,255,20,9.333333,0,0,0,205,213,196.666672,255,5.666667,205,back
176.666672,171,114,251,255,255,85,170,170,0,0,255,255,172.333328,255,255,117,170,170,30.666666,0,255,255,152,255,255,170,85,255,85,0,255,255,21,159,34,255,255,255,255,255,1,255,255,23.666666,5.666667,195.666672,25,207.666672,254.333328,255,176.333328,113.666664,2,255,255,14,0,0,218.666672,2.666667,18.333334,25,158.666672,15.333333,10,0.333333,255,15.333333,7.333333,0,0,0,204.666672,212.333328,193.333328,255,6.333333,205.333328,back
255,0,0,255,255,255,0,255,0,0,0.666667,255,255,247.333328,255,255,0,255,0,0,0.666667,255,255,202.333328,238.666672,255,0,170,85,0,0.666667,255,255,45,160.333328,20,255,255,170,255,106.666664,1,255,255,87.333336,41.666668,194,11.333333,219.666672,255,255,183,134.666672,0,255,255,53,8,0,218.666672,2.333333,18.666666,26.333334,172.666672,15.333333,11,0.333333,255,12.333333,28.666666,0,0,0,206,215.666672,197,255,7.333333,204.666672,back
141.666672,249,153,226,255,255,170,0,255,0,0,255,255,143,255,255,170,0,255,0,0,255,255,150.333328,216.666672,255,170,0,255,0,0,255,255,8.666667,163,77,255,255,170,255,137,1.666667,255,255,12.666667,4,196.666672,32,196.666672,248.666672,255,152,125,0.666667,255,225,4,0,0,219.666672,4.333333,17.333334,24.666666,153,13.666667,11,0.333333,255,7,0,0,0,0,202.666672,214,187.666672,255,8.333333,203,back
128.666672,245,173,216,255,255,170,0,255,0,1,255,255,133,255,255,170,0,255,0,1,255,255,149.666672,173.333328,255,170,0,255,0,1,255,255,6,165.333328,91,255,255,170,255,148.666672,1,255,255,9.333333,3.333333,197.333328,32.333332,190.666672,241,255,168,98.666664,0,255,255,1.333333,0,0,219.666672,4.333333,17.666666,24.666666,154,14.333333,10.666667,0.333333,255,10.333333,0,0,0,0,203.333328,218,189.666672,255,7.666667,203.333328,back
82,253,179,152,223,255,255,170,255,85,1.333333,255,255,93.333336,222.666672,255,255,170,255,85,1.333333,255,255,147.666672,224.666672,255,198.666672,170,255,85,1.333333,255,255,0,181,162,214.666672,222.666672,255,221,165.333328,1,255,255,0,0,202.333328,46.333332,136.666672,189.666672,255,129.666672,60.333332,0,255,255,0,0,0,220,5.666667,15.333333,22,120.333336,12,9.666667,0,209.333328,5.666667,0,0,0,0,208.666672,223.666672,183,255,11.666667,209.333328,back
